number,iteration,fitness_function,use_constraint,constraint_handling_method,constraint,particle_speed_limit,population_size,personal_confidence,swarm_confidence,particle_inertia,constraint_r,fitness,optimum,iterations,optimum_reached,iterations_to_opt
40004,1,Shubert function,true,Penalty Method,Constraint 3,2,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,47
40005,1,Shubert function,true,Penalty Method,Constraint 3,2,5,1.0,1.0,0.5,-2.0,0.9992164682223881,1.0,500,false,32
40006,1,Shubert function,true,Penalty Method,Constraint 3,2,5,1.5,0.5,0.5,-2.0,0.8562970767498126,1.0,500,false,258
40007,1,Shubert function,true,Penalty Method,Constraint 3,2,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,23
40008,1,Shubert function,true,Penalty Method,Constraint 3,2,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,16
40009,1,Shubert function,true,Penalty Method,Constraint 3,2,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,22
40010,1,Shubert function,true,Penalty Method,Constraint 3,10,5,0.5,1.5,0.1,-2.0,1.0,1.0,500,true,6
40011,1,Shubert function,true,Penalty Method,Constraint 3,10,5,1.0,1.0,0.1,-2.0,0.9992164682223881,1.0,500,false,87
40012,1,Shubert function,true,Penalty Method,Constraint 3,10,5,1.5,0.5,0.1,-2.0,0.8755782606683779,1.0,500,false,5
40013,1,Shubert function,true,Penalty Method,Constraint 3,10,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,8
40014,1,Shubert function,true,Penalty Method,Constraint 3,10,5,1.0,1.0,0.5,-2.0,1.0,1.0,500,true,42
40015,1,Shubert function,true,Penalty Method,Constraint 3,10,5,1.5,0.5,0.5,-2.0,1.0,1.0,500,true,8
40016,1,Shubert function,true,Penalty Method,Constraint 3,10,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,38
40017,1,Shubert function,true,Penalty Method,Constraint 3,10,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,28
40018,1,Shubert function,true,Penalty Method,Constraint 3,10,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,76
40019,1,Shubert function,true,Penalty Method,Constraint 3,19,5,0.5,1.5,0.1,-2.0,0.9978244196945305,1.0,500,false,12
40020,1,Shubert function,true,Penalty Method,Constraint 3,19,5,1.0,1.0,0.1,-2.0,1.0,1.0,500,true,82
40021,1,Shubert function,true,Penalty Method,Constraint 3,19,5,1.5,0.5,0.1,-2.0,0.9933205845912607,1.0,500,false,250
40022,1,Shubert function,true,Penalty Method,Constraint 3,19,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,5
40023,1,Shubert function,true,Penalty Method,Constraint 3,19,5,1.0,1.0,0.5,-2.0,1.0,1.0,500,true,11
40024,1,Shubert function,true,Penalty Method,Constraint 3,19,5,1.5,0.5,0.5,-2.0,0.9978244196945305,1.0,500,false,9
40025,1,Shubert function,true,Penalty Method,Constraint 3,19,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,65
40026,1,Shubert function,true,Penalty Method,Constraint 3,19,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,35
40027,1,Shubert function,true,Penalty Method,Constraint 3,19,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,98
50001,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.1,-1.0,0.9274712598036043,1.0,500,false,65
50002,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.1,-1.0,0.9927028515905426,1.0,500,false,74
50003,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.1,-1.0,0.7343731092486812,1.0,500,false,0
50004,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.5,-1.0,0.9737775247793615,1.0,500,false,66
50005,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.5,-1.0,0.9600646807130194,1.0,500,false,69
50006,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.5,-1.0,0.8019292065787527,1.0,500,false,6
50007,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.9,-1.0,1.0,1.0,500,true,15
50008,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.9,-1.0,0.9992164682223881,1.0,500,false,22
50009,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.9,-1.0,1.0,1.0,500,true,15
50010,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.1,-1.0,0.9846665931900652,1.0,500,false,9
50011,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.1,-1.0,0.9978244196945305,1.0,500,false,47
50012,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.1,-1.0,0.9407673850041689,1.0,500,false,320
50013,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.5,-1.0,1.0,1.0,500,true,12
50014,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.5,-1.0,1.0,1.0,500,true,20
50015,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.5,-1.0,0.9356527652357589,1.0,500,false,5
50016,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.9,-1.0,1.0,1.0,500,true,19
50017,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.9,-1.0,1.0,1.0,500,true,21
50018,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.9,-1.0,1.0,1.0,500,true,31
50019,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.1,-1.0,0.9792535317438178,1.0,500,false,11
50020,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.1,-1.0,0.9661281306340217,1.0,500,false,18
50021,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.1,-1.0,0.9722211821975623,1.0,500,false,126
50022,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.5,-1.0,1.0,1.0,500,true,11
50023,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.5,-1.0,1.0,1.0,500,true,12
50024,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.5,-1.0,0.9517256042355168,1.0,500,false,67
50025,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.9,-1.0,1.0,1.0,500,true,48
50026,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.9,-1.0,1.0,1.0,500,true,26
50027,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.9,-1.0,1.0,1.0,500,true,21
60001,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.1,-1.5,0.6070416787048202,1.0,500,false,23
60002,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.1,-1.5,0.6279103678687046,1.0,500,false,23
60003,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.1,-1.5,0.6413296220918426,1.0,500,false,77
60004,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.5,-1.5,0.6230969129543037,1.0,500,false,80
60005,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.5,-1.5,0.6314772796929428,1.0,500,false,25
60006,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.5,-1.5,0.656017400410982,1.0,500,false,78
60007,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.9,-1.5,0.6247953757808069,1.0,500,false,25
60008,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.9,-1.5,0.6492466268663796,1.0,500,false,27
60009,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.9,-1.5,0.7130951158157883,1.0,500,false,95
60010,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.1,-1.5,0.5980289553004569,1.0,500,false,229
60011,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.1,-1.5,0.7133258704744969,1.0,500,false,382
60012,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.1,-1.5,0.6247953757808069,1.0,500,false,10
60013,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.5,-1.5,0.6247953757808069,1.0,500,false,4
60014,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.5,-1.5,0.7472681705765748,1.0,500,false,74
60015,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.5,-1.5,1.0,1.0,500,true,164
60016,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.9,-1.5,0.6247953757808069,1.0,500,false,29
60017,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.9,-1.5,0.7472681705765748,1.0,500,false,36
60018,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.9,-1.5,1.0,1.0,500,true,262
