number,iteration,fitness_function,use_constraint,constraint_handling_method,constraint,particle_speed_limit,population_size,personal_confidence,swarm_confidence,particle_inertia,constraint_r,fitness,optimum,iterations,optimum_reached,iterations_to_opt
70006,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70007,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.7472681705765748,1.0,500,false,17
70008,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,35
70009,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,24
70010,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-2.0,0.7472681705765748,1.0,500,false,5
70011,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-2.0,0.7444331020197464,1.0,500,false,5
70012,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-2.0,0.7220385381876266,1.0,500,false,11
70013,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-2.0,0.7472681705765748,1.0,500,false,17
70014,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-2.0,0.7472681705765748,1.0,500,false,9
70015,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70016,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.7472681705765748,1.0,500,false,17
70017,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,35
70018,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,24
70019,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-2.0,0.7472681705765748,1.0,500,false,5
70020,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-2.0,0.7444331020197464,1.0,500,false,5
70021,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-2.0,0.7220385381876266,1.0,500,false,11
70022,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-2.0,0.7472681705765748,1.0,500,false,17
70023,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-2.0,0.7472681705765748,1.0,500,false,9
70024,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,15
70025,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.7472681705765748,1.0,500,false,17
70026,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,35
70027,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,24
80001,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.1,-1.0,0.4943382560912037,0.4958287803537552,500,false,6
80002,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.1,-1.0,0.49454187028447505,0.4958287803537552,500,false,6
80003,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.1,-1.0,0.4941482490495088,0.4958287803537552,500,false,14
80004,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.5,-1.0,0.4947461121133462,0.4958287803537552,500,false,11
80005,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.5,-1.0,0.4947461121133462,0.4958287803537552,500,false,24
80006,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.5,0.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,198
80007,1,Shubert function,true,Penalty Method,Constraint 10,13,5,0.5,1.5,0.9,-1.0,0.4947461121133462,0.4958287803537552,500,false,42
80008,1,Shubert function,true,Penalty Method,Constraint 10,13,5,1.0,1.0,0.9,-1.0,0.4947461121133462,0.4958287803537552,500,false,65
