number,iteration,fitness_function,use_constraint,constraint_handling_method,constraint,particle_speed_limit,population_size,personal_confidence,swarm_confidence,particle_inertia,constraint_r,fitness,optimum,iterations,optimum_reached,iterations_to_opt
30020,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-1.5,0.7454303908058972,1.0,500,false,27
30021,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-1.5,0.8079376336991753,1.0,500,false,54
30022,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-1.5,0.7454303908058972,1.0,500,false,10
30023,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-1.5,0.7445627710175525,1.0,500,false,1
30024,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-1.5,1.0,1.0,500,true,57
30025,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-1.5,0.7454303908058972,1.0,500,false,57
30026,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-1.5,0.7454303908058972,1.0,500,false,4
30027,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-1.5,1.0,1.0,500,true,85
40001,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-2.0,1.0,1.0,500,true,13
40002,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-2.0,0.9888108392331435,1.0,500,false,31
40003,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-2.0,0.981656504386682,1.0,500,false,6
40004,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,14
40005,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-2.0,0.9992164682223881,1.0,500,false,13
40006,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-2.0,1.0,1.0,500,true,6
